"","country","year","homicide_rate","gini_coef","top_10_income_share","top_1_income_share","top_01_income_share","palma_ratio"
"1863","New Zealand",1999,1.173864,0.48680285,35.93,13.160001,6.16,3.1545215
"1864","New Zealand",2000,1.3488045,0.45505422,32.989998,9.690001,3.6499999,2.6434295
"1865","New Zealand",2001,1.3111961,0.46499774,34.03,10.41,4.17,2.7962203
"1866","New Zealand",2002,1.5195322,0.46553335,34.04,10.52,4.24,2.801646
"1867","New Zealand",2003,1.0945435,0.4685801,34.39,11.240001,5.02,2.8515754
"1868","New Zealand",2004,1.1025605,0.46784037,34.44,11.73,5.7599998,2.8392415
"1869","New Zealand",2005,1.4760036,0.44774768,32.82,10.27,4.35,2.5461597
"1870","New Zealand",2006,1.1722549,0.38760948,30.34,9.139999,3.5700002,1.7180068
"1871","New Zealand",2007,1.1370382,0.40892735,30.13,9.12,3.6,2.1055207
"1872","New Zealand",2008,1.1971161,0.37805843,29.679998,9.07,3.8600001,1.6361632
"1873","New Zealand",2009,1.5570943,0.43497324,31.560001,9.96,4.23,2.422103
"1874","New Zealand",2010,0.9893385,0.4332023,31.21,9.53,3.8899999,2.393405
"1875","New Zealand",2011,0.89015305,0.44902214,32.65,10.29,4.23,2.554773
"1876","New Zealand",2012,0.92964524,0.4683457,34.32,11.35,4.94,2.845771
"1877","New Zealand",2013,1.0335582,0.45541993,33.26,10.21,3.88,2.6629303
"1878","New Zealand",2014,0.95255077,0.4564046,33.41,10.39,4.09,2.6835341
"1879","New Zealand",2015,1.0456172,0.459491,33.899998,11,4.5699997,2.7405012
"1880","New Zealand",2016,1.0711039,0.45352983,33.739998,11.18,4.79,2.6608832
"1881","New Zealand",2017,0.7374241,0.4603487,34.5,11.79,5.37,2.76
"1882","New Zealand",2018,1.5500588,0.4617969,34.68,11.93,5.47,2.7833066
"1883","Niger",2011,4.8081617,0.5328352,43.23,12.219999,2.75,3.8563783
"1884","Niger",2012,4.3888946,NA,NA,NA,NA,NA
"1885","Nigeria",2016,33.604195,NA,NA,NA,NA,NA
"1886","North Macedonia",1998,2.384685,0.4760697,32.05,8.299999,2.25,3.2178714
"1887","North Macedonia",1999,1.8776759,0.47310278,31.54,7.8500004,2.01,3.1571572
"1888","North Macedonia",2000,2.3062556,0.45835534,30.17,7.91,2.16,2.9065511
"1889","North Macedonia",2001,2.6785054,0.472398,31.68,9.07,2.72,3.142857
"1890","North Macedonia",2011,1.4305472,0.48904783,34.21,7.99,1.74,3.242654
"1891","North Macedonia",2012,1.3812957,0.49312449,32.04,7.96,2.25,3.4488697
"1892","North Macedonia",2013,1.046515,0.4837826,31.79,8.26,2.53,3.1600397
"1893","North Macedonia",2014,1.662478,0.47089338,30.98,7.71,2.19,2.9254012
"1894","North Macedonia",2015,1.1859796,0.45187587,31.5,8.89,2.93,2.5798526
"1895","North Macedonia",2016,0.90039027,0.44230002,30.8,8.49,2.73,2.4679487
"1896","North Macedonia",2017,1.467818,0.4406141,30.899998,8.87,2.95,2.4292452
"1897","Norway",1990,1.1080631,0.32534218,23.46,5.94,1.85,1.2117769
"1898","Norway",1991,1.1731894,0.32444727,23.64,6.08,1.9,1.2123077
"1899","Norway",1992,1.0731223,0.32802185,24.539999,6.95,2.34,1.25268
"1900","Norway",1993,0.8812338,0.34928444,26.31,8.120001,3,1.4092126
"1901","Norway",1994,0.7609403,0.36553058,27.5,8.58,3.15,1.5423443
"1902","Norway",1995,0.96345025,0.36538732,27.509998,8.56,3.11,1.5394516
"1903","Norway",1996,0.98139685,0.38293287,29.289999,9.9,3.94,1.6969873
"1904","Norway",1997,0.8625908,0.3973264,30.59,10.67,4.34,1.8350329
"1905","Norway",1998,0.8574635,0.3733649,28.369999,8.98,3.2699997,1.6128482
"1906","Norway",1999,0.73955506,0.38361296,29.429998,9.98,3.9500003,1.706087
"1907","Norway",2000,1.0687563,0.41339245,32.65,12.77,5.7599998,2.004297
"1908","Norway",2001,0.81966907,0.38912,30.24,10.83,4.4700003,1.7622378
"1909","Norway",2002,1.0135647,0.39249086,30.68,11.59,5.14,1.7952019
"1910","Norway",2004,0.7839248,0.40753993,32.11,12.47,5.59,1.9472407
"1911","Norway",2005,0.71371585,0.41501853,32.82,12.91,5.82,2.0259259
"1912","Norway",2006,0.7079893,0.42246678,33.53,13.349999,6.04,2.108805
"1913","Norway",2007,0.63699996,0.4235348,33.78,13.31,5.89,2.1178684
"1914","Norway",2008,0.71298945,0.42478445,34.29,14.049999,6.42,2.1324627
"1915","Norway",2009,0.6005136,0.39668006,31.060001,11.17,4.5499997,1.8411381
"1916","Norway",2010,0.59307843,0.41330087,32.68,12.23,5.17,1.997555
"1917","Norway",2011,2.2408123,0.41738814,33.07,12.33,5.17,2.0325754
"1918","Norway",2012,0.53794974,0.42115453,33.34,12.51,5.27,2.0759652
"1919","Norway",2013,0.90539265,0.4158185,32.75,11.9800005,4.92,2.0228536
"1920","Norway",2014,0.56443036,0.41451892,32.49,11.64,4.69,2.0055556
"1921","Norway",2015,0.462396,0.40167856,31.04,9.95,3.5300002,1.8766626
"1922","Norway",2016,0.51560277,0.40101993,30.880001,9.74,3.39,1.8726501
"1923","Norway",2017,0.530565,0.40604216,31.29,10.2300005,3.7300003,1.9149327
"1924","Oman",2002,1.1648909,NA,NA,NA,NA,NA
"1925","Oman",2003,1.4393815,NA,NA,NA,NA,NA
"1926","Oman",2004,1.7011935,NA,NA,NA,NA,NA
"1927","Oman",2005,2.107195,NA,NA,NA,NA,NA
"1928","Oman",2006,4.7253637,NA,NA,NA,NA,NA
"1929","Oman",2007,1.4199636,NA,NA,NA,NA,NA
"1930","Oman",2008,1.7728968,NA,NA,NA,NA,NA
"1931","Oman",2009,1.3716216,NA,NA,NA,NA,NA
"1932","Oman",2010,1.6655595,0.6710781,54.879997,19.07,5.15,10.374291
"1933","Oman",2011,1.0602238,NA,NA,NA,NA,NA
"1934","Oman",2012,1.1030726,NA,NA,NA,NA,NA
"1935","Oman",2013,2.5414758,NA,NA,NA,NA,NA
"1936","Oman",2014,0.29930654,NA,NA,NA,NA,NA
"1937","Oman",2015,0.38169974,NA,NA,NA,NA,NA
"1938","Oman",2016,0.36379594,NA,NA,NA,NA,NA
"1939","Oman",2017,0.3742965,NA,NA,NA,NA,NA
"1940","Pakistan",1990,7.112651,0.53986484,43.04,15.09,4.5899997,4.02243
"1941","Pakistan",1996,6.603281,0.5213667,42.22,16.65,6.25,3.5212677
"1942","Pakistan",1997,6.583162,NA,NA,NA,NA,NA
"1943","Pakistan",1998,7.043081,0.5571019,45.93,18.56,6.73,4.3086305
"1944","Pakistan",1999,6.2340317,NA,NA,NA,NA,NA
"1945","Pakistan",2000,5.7692585,NA,NA,NA,NA,NA
"1946","Pakistan",2001,6.025083,0.538796,43.71,17.17,6.15,3.9026785
"1947","Pakistan",2002,5.7980137,NA,NA,NA,NA,NA
"1948","Pakistan",2003,5.600543,NA,NA,NA,NA,NA
"1949","Pakistan",2004,5.633799,0.55949366,45.24,17.52,6.16,4.405063
"1950","Pakistan",2005,5.6098423,0.57078415,46.88,19.300001,6.9799995,4.6693225
"1951","Pakistan",2006,5.6427255,NA,NA,NA,NA,NA
"1952","Pakistan",2007,5.8024063,0.5479641,44.100002,16.92,5.94,4.113806
"1953","Pakistan",2008,6.485706,NA,NA,NA,NA,NA
"1954","Pakistan",2009,6.5699496,NA,NA,NA,NA,NA
"1955","Pakistan",2010,6.7830777,0.5334293,42.85,16.45,5.58,3.7920353
"1956","Pakistan",2011,6.978756,0.5341211,43.22,16.85,6.0699997,3.7879055
"1957","Pakistan",2012,6.847477,NA,NA,NA,NA,NA
"1958","Pakistan",2013,6.78736,0.52684504,42.19,16.43,6,3.649654
"1959","Pakistan",2014,6.37498,NA,NA,NA,NA,NA
"1960","Pakistan",2015,4.496389,0.5404801,44.100002,17.26,5.9700003,3.9234877
"1961","Pakistan",2016,3.9882948,NA,NA,NA,NA,NA
"1962","Pakistan",2017,3.8058107,NA,NA,NA,NA,NA
"1963","Pakistan",2018,3.7504869,0.5297809,42.809998,16.65,6.14,3.6968913
"1964","Palau",2015,16.859615,NA,47.88,16.17,5.33,4.875764
"1965","Palau",2016,0,NA,48.030003,16.150002,5.33,4.9160695
"1966","Palau",2017,0,NA,48.18,16.130001,5.33,4.95679
"1967","Palau",2018,11.195388,NA,48.32,16.12,5.33,4.9917355
"1968","Palestine",1995,1.1817877,NA,NA,NA,NA,NA
"1969","Palestine",1996,4.3891726,NA,NA,NA,NA,NA
"1970","Palestine",1997,1.5804926,0.61696994,50.559998,18.099998,4.98,6.4407644
"1971","Palestine",1998,1.5249492,NA,NA,NA,NA,NA
"1972","Palestine",1999,1.7736984,NA,NA,NA,NA,NA
"1973","Palestine",2000,1.3375994,NA,NA,NA,NA,NA
"1974","Palestine",2001,1.7337042,NA,NA,NA,NA,NA
"1975","Palestine",2002,2.5683746,NA,NA,NA,NA,NA
"1976","Palestine",2004,2.7744663,NA,NA,NA,NA,NA
"1977","Palestine",2005,2.3438432,0.6425328,52.960003,20.08,6,7.7201166
"1978","Palestine",2008,1.2339785,0.648395,53.829998,19.64,5.39,7.998514
"1979","Palestine",2009,1.1283793,0.6360573,52.780003,18.26,4.73,7.350975
"1980","Palestine",2010,0.97688586,0.64257824,52.719997,18.82,4.7400002,7.9278197
"1981","Palestine",2011,0.7339011,NA,NA,NA,NA,NA
"1982","Palestine",2012,0.69308996,NA,NA,NA,NA,NA
"1983","Palestine",2013,0.5605127,NA,NA,NA,NA,NA
"1984","Palestine",2014,0.54788584,NA,NA,NA,NA,NA
"1985","Palestine",2015,1.2041172,NA,NA,NA,NA,NA
"1986","Palestine",2016,0.41359663,0.61410135,50.059998,17.42,5.08,6.4179487
"1987","Palestine",2017,0.7232586,NA,NA,NA,NA,NA
"1988","Papua New Guinea",1998,9.768763,NA,NA,NA,NA,NA
"1989","Papua New Guinea",1999,8.45644,NA,NA,NA,NA,NA
"1990","Papua New Guinea",2000,8.44181,NA,NA,NA,NA,NA
"1991","Papua New Guinea",2001,7.651151,NA,NA,NA,NA,NA
"1992","Papua New Guinea",2002,7.976111,NA,NA,NA,NA,NA
"1993","Papua New Guinea",2003,9.998391,NA,NA,NA,NA,NA
"1994","Papua New Guinea",2005,9.27861,NA,NA,NA,NA,NA
"1995","Papua New Guinea",2006,9.093325,NA,NA,NA,NA,NA
"1996","Papua New Guinea",2007,7.513293,NA,NA,NA,NA,NA
"1997","Papua New Guinea",2008,8.44776,NA,NA,NA,NA,NA
"1998","Papua New Guinea",2009,9.471538,0.58792627,46.14,16.210001,5.25,5.647491
"1999","Papua New Guinea",2010,9.402278,NA,NA,NA,NA,NA
"2000","Peru",2011,5.4854984,0.6840738,56.67,23.32,6.91,12.427631
"2001","Peru",2012,6.615217,0.6770789,56.04,22.03,7.5000005,11.650727
"2002","Peru",2013,6.701331,0.68046945,56.5,23.33,6.8999996,11.945032
"2003","Peru",2014,6.8393073,0.6726911,55.36,24.16,8.429999,11.274949
"2004","Peru",2015,7.316391,0.68237203,57.050003,24.55,8.46,11.714579
"2005","Peru",2016,7.8213387,0.68422884,57.300003,22.92,6.85,11.962421
"2006","Peru",2017,7.868887,0.71058,60.82,24.16,4.92,14.726392
"2007","Peru",2018,7.613974,0.69442934,58.710003,22.939999,5.29,12.988938
"2008","Peru",2019,7.2658343,0.66483486,54.77,21.3,5.73,10.39279
"2009","Philippines",1990,15.076618,NA,NA,NA,NA,NA
"2010","Philippines",1991,13.81192,0.62596786,51.45,20.810001,7.4199996,6.760841
"2011","Philippines",1992,12.848694,NA,NA,NA,NA,NA
"2012","Philippines",1993,11.739725,NA,NA,NA,NA,NA
"2013","Philippines",1994,9.528416,0.6156739,50,19.33,6.61,6.4267354
"2014","Philippines",1998,7.9377737,NA,NA,NA,NA,NA
"2015","Philippines",1999,7.479436,NA,NA,NA,NA,NA
"2016","Philippines",2000,7.3565044,0.6282186,51.54,21.64,8.37,6.8446217
"2017","Philippines",2001,7.3493505,NA,NA,NA,NA,NA
"2018","Philippines",2002,8.061701,NA,NA,NA,NA,NA
"2019","Philippines",2007,6.6568875,NA,NA,NA,NA,NA
"2020","Philippines",2008,6.3779197,NA,NA,NA,NA,NA
"2021","Philippines",2009,9.77762,0.6073784,48.67,17.86,5.9300003,6.1607594
"2022","Philippines",2010,9.134934,NA,NA,NA,NA,NA
"2023","Philippines",2011,8.811692,NA,NA,NA,NA,NA
"2024","Philippines",2012,8.654289,0.60288304,48.27,17.560001,5.79,5.9666257
"2025","Philippines",2016,10.636445,NA,NA,NA,NA,NA
"2026","Philippines",2017,7.746033,NA,NA,NA,NA,NA
"2027","Philippines",2018,5.204993,0.5717209,45.4,16.619999,5.6000004,4.876477
"2028","Poland",1990,1.7838259,0.3296145,25.36,5.68,1.35,1.2480315
"2029","Poland",1991,2.2244124,0.36360285,26.609999,6.5899997,1.6899999,1.5337176
"2030","Poland",1992,2.2403896,0.3628179,26.38,7.76,3.39,1.491238
"2031","Poland",1993,2.3617344,0.37404317,27.24,8.150001,3.22,1.6370193
"2032","Poland",1994,2.389548,0.3934653,29.660002,10.07,4.69,1.7813814
"2033","Poland",1995,2.2212398,0.41405556,31.95,11.42,5.1800003,1.994382
"2034","Poland",1996,2.273354,0.4304161,31.810001,9.2,2.8100002,2.2544296
"2035","Poland",1997,2.1017745,0.41782793,31.600002,10.1,3.83,2.0295439
"2036","Poland",1998,1.977593,0.4264911,33.35,11.33,4.37,2.2144754
"2037","Poland",1999,1.9319537,0.42146072,32.86,11.08,4.24,2.1449087
"2038","Poland",2000,2.2205236,0.42994252,34.670002,10.95,3.6200001,2.235332
"2039","Poland",2001,2.0070941,0.4366125,34.71,10.42,3.21,2.248057
"2040","Poland",2002,1.8526436,0.44843364,35.34,10.74,3.26,2.4122868
"2041","Poland",2008,0.8462503,0.5046168,37.99,14.9800005,6.48,3.4630811
"2042","Poland",2009,1.0037534,0.5056974,36.75,13.789999,5.74,3.6242604
"2043","Poland",2010,0.9948869,0.47294113,36.76,13.3,5.1,2.7680724
"2044","Poland",2011,1.0926741,0.47705993,37.27,14,5.6400003,2.8320668
"2045","Poland",2012,1.0588757,0.47233072,36.98,13.84,5.54,2.7638266
"2046","Poland",2013,0.79000497,0.47189912,36.82,13.6,5.39,2.7559881
"2047","Poland",2014,0.74387264,0.47555667,37.35,14.09,5.69,2.8167422
"2048","Poland",2015,0.772959,0.48143885,38.05,14.990001,6.3500004,2.906799
"2049","Poland",2016,0.6747619,0.47914574,37.54,14.55,6.05,2.8788342
"2050","Poland",2017,0.74481976,0.47421983,37.2,14.4800005,6.0899997,2.7969925
"2051","Poland",2018,0.70869595,0.48025393,37.6,14.589999,6.0899997,2.8834355
"2052","Portugal",1990,1.5475528,0.44555512,33.14,8.49,2,2.3603988
"2053","Portugal",1991,1.5226,0.45920473,34.45,8.77,2.0300002,2.5708954
"2054","Portugal",1992,1.4297107,0.45844027,35.4,8.900001,1.98,2.4929578
"2055","Portugal",1993,1.399619,0.4725155,36.78,9.29,2.06,2.6945055
"2056","Portugal",1994,1.4274157,0.4781997,37.12,9.42,2.12,2.8057444
"2057","Portugal",1995,1.0844424,0.47947586,37.36,9.58,2.17,2.8367503
"2058","Portugal",1996,1.0507903,0.4744829,37,9.46,2.1299999,2.759135
"2059","Portugal",1997,1.1253092,0.47861254,37.73,9.849999,2.27,2.8156717
"2060","Portugal",1998,1.2279683,0.47799757,37.62,10.01,2.39,2.7928731
"2061","Portugal",1999,1.0651429,0.48196444,38.370003,10.49,2.6000001,2.8401184
"2062","Portugal",2000,1.1261452,0.48218694,38.08,10.18,2.45,2.876133
"2063","Portugal",2001,1.0123585,0.4962446,40.079998,10.849999,2.6100001,3.0455928
"2064","Portugal",2002,1.1408397,0.4913445,38.79,10.04,2.3,2.9610686
"2065","Portugal",2005,1.2828658,0.49336696,39.18,10.15,2.38,3.0092165
"2066","Portugal",2010,1.1710927,0.4925727,37.77,9.63,2.25,3.0732303
"2067","Portugal",2011,1.0790523,0.4952638,37.98,10.55,2.85,3.125926
"2068","Portugal",2012,1.1594659,0.48184755,36.46,9.67,2.43,2.9238172
"2069","Portugal",2013,1.3760765,0.49136958,36.97,9.91,2.55,3.0834029
"2070","Portugal",2014,0.88390386,0.4902401,37.05,10.059999,2.5900002,3.0569308
"2071","Portugal",2015,0.9647448,0.48794156,36.88,10.2300005,2.77,3.0180032
"2072","Portugal",2016,0.63874555,0.4878194,37,10.27,2.76,3.00813
"2073","Portugal",2017,0.7373251,0.48723084,37.3,10.91,3.1800003,2.9792333
"2074","Puerto Rico",1990,16.931095,NA,55.9,22.58,8.71,12.505593
"2075","Puerto Rico",1991,22.831118,NA,55.800003,22.57,8.72,12.427617
"2076","Puerto Rico",1992,23.916101,NA,55.699997,22.550001,8.7300005,12.350332
"2077","Puerto Rico",1993,26.172718,NA,55.6,22.54,8.74,12.27373
"2078","Puerto Rico",1994,27.069317,NA,55.5,22.53,8.74,12.224669
"2079","Puerto Rico",1995,23.320175,NA,55.4,22.52,8.75,12.122539
"2080","Puerto Rico",1996,23.25325,NA,55.309998,22.51,8.76,12.076419
"2081","Puerto Rico",1997,19.257788,NA,55.21,22.5,8.77,12.002174
"2082","Puerto Rico",1998,17.224806,NA,55.12,22.490002,8.780001,11.930736
"2083","Puerto Rico",1999,15.563837,NA,55.03,22.480001,8.780001,11.859914
"2084","Puerto Rico",2000,19.17897,NA,54.94,22.470001,8.79,11.815054
"2085","Puerto Rico",2001,20.928303,NA,54.77,22.310001,8.67,11.702991
"2086","Puerto Rico",2002,21.405598,NA,54.6,22.16,8.56,11.641791
"2087","Puerto Rico",2003,21.382107,NA,54.45,22.02,8.45,11.536017
"2088","Puerto Rico",2004,22.085194,NA,54.3,21.89,8.349999,11.455696
"2089","Puerto Rico",2005,21.678812,NA,54.16,21.76,8.25,11.378151
"2090","Puerto Rico",2006,20.651136,NA,54.030003,21.64,8.16,11.327044
"2091","Puerto Rico",2007,20.500921,NA,53.899998,21.529999,8.070001,11.252609
"2092","Puerto Rico",2008,23.259407,NA,53.780003,21.42,7.99,11.204166
"2093","Puerto Rico",2009,25.568747,NA,53.66,21.31,7.91,11.109731
"2094","Puerto Rico",2010,27.703648,NA,53.55,21.21,7.83,11.06405
"2095","Puerto Rico",2011,31.93725,NA,53.030003,21.199999,7.88,10.198077
"2096","Puerto Rico",2012,27.747494,NA,52.52,21.199999,7.9300003,9.446043
"2097","Puerto Rico",2013,25.56004,NA,52,21.199999,7.98,8.798646
"2098","Puerto Rico",2014,19.775223,NA,51.5,21.199999,8.04,8.2137165
"2099","Puerto Rico",2015,17.556225,NA,50.989998,21.189999,8.09,7.7140694
"2100","Puerto Rico",2016,20.508396,NA,50.489998,21.189999,8.14,7.243902
"2101","Puerto Rico",2017,21.625423,NA,49.99,21.189999,8.190001,6.8385773
"2102","Puerto Rico",2018,20.004404,NA,49.5,21.18,8.24,6.462141
"2103","Puerto Rico",2019,19.223255,NA,49.01,21.18,8.29,6.12625
"2104","Puerto Rico",2020,16.994926,NA,48.52,21.18,8.34,5.82473
"2105","Qatar",1990,0.9056443,NA,NA,NA,NA,NA
"2106","Qatar",1991,0.87626004,NA,NA,NA,NA,NA
"2107","Qatar",1992,1.2730948,NA,NA,NA,NA,NA
"2108","Qatar",1993,0.8229767,NA,NA,NA,NA,NA
"2109","Qatar",1994,0.99863684,NA,NA,NA,NA,NA
"2110","Qatar",1998,0.34423557,NA,NA,NA,NA,NA
"2111","Qatar",1999,0.4891554,NA,NA,NA,NA,NA
"2112","Qatar",2000,0.15481386,NA,NA,NA,NA,NA
"2113","Qatar",2001,0.73656034,NA,NA,NA,NA,NA
"2114","Qatar",2004,0.6427202,NA,NA,NA,NA,NA
"2115","Qatar",2005,0.70695525,NA,NA,NA,NA,NA
"2116","Qatar",2006,0.49258173,NA,NA,NA,NA,NA
"2117","Qatar",2007,0.73058265,0.6582844,52.44,21.05,7.39,9.364285
"2118","Qatar",2008,0.83086526,NA,NA,NA,NA,NA
"2119","Qatar",2009,0.4968097,NA,NA,NA,NA,NA
"2120","Qatar",2010,0.23343985,NA,NA,NA,NA,NA
"2121","Qatar",2011,0.22170842,NA,NA,NA,NA,NA
"2122","Qatar",2012,0.3673268,0.6623642,53.780003,22.44,7.8199997,9.24055
"2123","Qatar",2013,0.4421517,NA,NA,NA,NA,NA
"2124","Qatar",2014,0.4064188,NA,NA,NA,NA,NA
"2125","Qatar",2015,0.2484912,NA,NA,NA,NA,NA
"2126","Qatar",2016,0.46239817,NA,NA,NA,NA,NA
"2127","Qatar",2017,0.44251794,NA,NA,NA,NA,NA
"2128","Romania",1990,3.4856887,0.35835195,25.949999,6.06,1.4100001,1.463621
"2129","Romania",1991,3.6160693,0.3722695,27.49,7,1.78,1.5908564
"2130","Romania",1992,3.6796691,0.38248143,27.849998,7.0600004,1.79,1.6797346
"2131","Romania",1993,3.2436016,0.40127298,30.070002,8.42,2.3600001,1.8723537
"2132","Romania",1994,3.4286559,0.41739476,31.510002,9.049999,2.6000001,2.0368454
"2133","Romania",1995,3.363935,0.4781061,37.01,12.790001,4.42,2.8959312
"2134","Romania",1996,3.2206452,0.47135633,36.39,12.11,4.03,2.7757437
"2135","Romania",1997,3.1090825,0.48193425,37.57,13.04,4.5299997,2.9466667
"2136","Romania",1998,2.5314465,0.4882111,38.58,13.47,4.7,3.0498023
"2137","Romania",1999,2.5681736,0.47514406,36.8,12.4,4.18,2.8307693
"2138","Romania",2000,2.5365107,0.4726652,36.219997,11.76,3.82,2.8034055
"2139","Romania",2001,3.2067766,0.4716183,35.58,11.18,3.5100002,2.8059938
"2140","Romania",2002,3.0295289,0.49300575,38.010002,12.87,4.36,3.1622295
"2141","Romania",2003,3.2400243,0.5243268,41.100002,15.0199995,5.4900002,3.791513
"2142","Romania",2004,2.2875357,0.5205837,40.57,14.5,5.1800003,3.7050228
"2143","Romania",2005,2.0528853,0.53178,41.56,15.009999,5.42,3.9732313
"2144","Romania",2006,1.707366,0.532097,41.36,14.72,5.2400002,4.007752
"2145","Romania",2007,1.8270141,0.5678728,45.260002,17.89,7.0699997,4.8824162
"2146","Romania",2008,1.4661968,0.56333214,45.11,18.189999,7.3399997,4.768499
"2147","Romania",2009,1.2606078,0.5609645,45.13,18.7,7.75,4.6477857
"2148","Romania",2010,1.3080759,0.51859117,40.17,14.589999,5.2999997,3.726345
"2149","Romania",2011,1.0138334,0.5271763,40.25,14.35,5.12,4.000994
"2150","Romania",2012,1.0527822,0.54028547,42.14,16.16,6.2,4.2565656
"2151","Romania",2013,1.0863853,0.562917,42.06,14.990001,5.3399997,5.07971
"2152","Romania",2014,1.6253384,0.5591863,42.789997,16.59,6.44,4.879133
"2153","Romania",2015,1.7029973,0.53153735,41.29,16.26,6.4,4.0282927
"2154","Romania",2016,1.5456247,0.46480215,35.120003,11.67,3.88,2.7373345
"2155","Romania",2017,1.2944916,0.47681442,35.8,11.82,3.9,2.94166
"2156","Romania",2018,1.275069,0.49803206,36.8,11.79,3.78,3.3034112
"2157","Russia",1990,14.286612,0.32553583,23.95,7.4500003,3.3100002,1.207766
"2158","Russia",1991,15.237573,0.33550647,25.009998,8.5199995,4.16,1.282564
"2159","Russia",1992,22.801723,0.43535182,32.45,10.13,3.52,2.2456748
"2160","Russia",1993,30.262476,0.45943636,34.21,11.110001,4.01,2.5548918
"2161","Russia",1994,32.164406,0.5365527,40.29,12.08,3.54,4.037074
"2162","Russia",1995,30.464308,0.5618542,42.3,13.78,4.6,4.7742662
"2163","Russia",1996,26.36585,0.63433856,48.32,16.16,5.17,9.292308
"2164","Russia",1997,23.654865,0.59230727,45.33,15.23,5.12,6.011936
"2165","Russia",1998,22.72119,0.56361073,43.44,14.89,5.27,4.711497
"2166","Russia",1999,25.944033,0.5816442,46.52,18.449999,7.6,5.1008773
"2167","Russia",2000,27.981916,0.6014288,49.17,21.59,9.79,5.658228
"2168","Russia",2001,29.350595,0.6079057,49.86,24.529999,12.96,5.81797
"2169","Russia",2002,30.394917,0.59305894,48.050003,23.91,13.12,5.3747206
"2170","Russia",2003,28.813345,0.5962597,48.07,23.25,12.29,5.538018
"2171","Russia",2004,27.194326,0.5891746,47.8,21.88,10.59,5.264317
"2172","Russia",2005,24.781633,0.5826461,47.16,23.890001,13.44,5.0492506
"2173","Russia",2006,20.122972,0.59696954,49.039997,24.699999,13.410001,5.485459
"2174","Russia",2007,17.73156,0.5981584,48.67,25.9,15.58,5.56865
"2175","Russia",2008,12.711187,0.6121195,51.6,23.75,11.29,6.1137443
"2176","Russia",2009,12.334836,0.5862512,49.23,20.58,10.01,5.1657925
"2177","Russia",2010,11.651562,0.54910904,45.21,19.03,9.37,4.1706643
"2178","Russia",2011,11.282427,0.5648761,47.74,20.3,10.11,4.486842
"2179","Russia",2012,11.311754,0.5467669,45.18,18.81,9.35,4.084991
"2180","Russia",2013,11.137363,0.5608779,47,19.91,9.8,4.425612
"2181","Russia",2014,11.446784,0.543938,45.02,19.1,9.37,4.0268335
"2182","Russia",2015,11.506314,0.5406929,44.86,18.6,9.29,3.9420035
"2183","Russia",2016,10.93246,0.54333687,45.3,19.44,9.38,3.9841688
"2184","Russia",2017,9.139064,0.5396758,45.09,20,10.04,3.897148
"2185","Rwanda",2006,3.4411838,NA,NA,NA,NA,NA
"2186","Rwanda",2007,2.8141894,NA,NA,NA,NA,NA
"2187","Rwanda",2008,1.4720922,NA,NA,NA,NA,NA
"2188","Rwanda",2010,2.8227677,0.6733763,58.98,23.69,7.75,8.699115
"2189","Rwanda",2012,2.3615508,NA,NA,NA,NA,NA
"2190","Rwanda",2013,3.2338412,0.65556544,56.97,22.73,7.95,7.7615805
"2191","Rwanda",2014,3.7648048,NA,NA,NA,NA,NA
"2192","Rwanda",2015,2.5165424,NA,NA,NA,NA,NA
"2193","Rwanda",2016,3.2855864,0.63608086,53.94,19.89,6.6,7.041775
"2194","Rwanda",2017,3.8429024,NA,NA,NA,NA,NA
"2195","Saint Kitts and Nevis",1995,9.400705,NA,55.4,22.52,8.75,12.122539
"2196","Saint Kitts and Nevis",1996,9.2812805,NA,55.309998,22.51,8.76,12.076419
"2197","Saint Kitts and Nevis",1997,16.034636,NA,55.21,22.5,8.77,12.002174
"2198","Saint Kitts and Nevis",1998,18.087067,NA,55.12,22.490002,8.780001,11.930736
"2199","Saint Kitts and Nevis",1999,13.385239,NA,55.03,22.480001,8.780001,11.859914
"2200","Saint Kitts and Nevis",2000,6.599063,NA,54.94,22.470001,8.79,11.815054
"2201","Saint Kitts and Nevis",2001,13.047591,NA,54.77,22.310001,8.67,11.702991
"2202","Saint Kitts and Nevis",2002,10.807539,NA,54.6,22.16,8.56,11.641791
"2203","Saint Kitts and Nevis",2003,21.537567,NA,54.45,22.02,8.45,11.536017
"2204","Saint Kitts and Nevis",2004,23.61554,NA,54.3,21.89,8.349999,11.455696
"2205","Saint Kitts and Nevis",2005,17.121273,NA,54.16,21.76,8.25,11.378151
"2206","Saint Kitts and Nevis",2006,36.26744,NA,54.030003,21.64,8.16,11.327044
"2207","Saint Kitts and Nevis",2007,34.031693,NA,53.899998,21.529999,8.070001,11.252609
"2208","Saint Kitts and Nevis",2008,48.7748,NA,53.780003,21.42,7.99,11.204166
"2209","Saint Kitts and Nevis",2009,57.098747,NA,53.66,21.31,7.91,11.109731
